date, pm25, pm10, o3, no2, so2, co
2020/1/21, 173, 158, 5, 33, 13, 18
2020/1/22, 146, 127, 6, 13, 11, 14
2020/1/23, 141, 152, 3, , 11, 12
2020/1/24, 178, 129, 4, , 11, 12
2020/1/25, 165, 144, 3, , 11, 13
2020/1/26, 173, 159, 4, 1, 11, 14
2020/1/27, 173, 95, 3, 3, 11, 8
2020/1/28, 122, 101, 3, 4, 10, 7
2020/1/29, 102, 115, 5, 2, 11, 8
2020/1/30, 136, 157, 2, 3, 12, 11
2020/1/31, 195, 146, 3, 2, 11, 12
2020/2/1, 172, 164, 5, 4, 12, 17
2020/2/2, 173, 149, 7, 3, 11, 15
2020/2/3, 173, 137, 4, 2, 11, 12
2020/2/4, 175, 134, 3, 3, 11, 10
2020/2/5, 159, 139, 4, 5, 12, 12
2020/2/6, 200, 125, 7, 4, 11, 11
2020/2/7, 156, 127, 4, 3, 12, 11
2020/2/8, 161, 120, 2, 2, 12, 10
2020/2/9, 162, 144, 2, 2, 12, 11
2020/2/10, 177, 120, 3, 2, 21, 13
2020/2/11, 145, 138, 2, 2, 9, 27
2020/2/12, 151, 131, 5, 3, 10, 15
2020/2/13, 155, 117, 15, 5, 9, 11
2020/2/14, 146, 115, 3, 5, 9, 10
2020/2/15, 153, 137, 2, 5, 9, 12
2020/2/16, 172, 229, 6, 5, 11, 16
2020/2/17, 219, 168, 14, 5, 10, 17
2020/2/18, 178, 146, 7, 6, 9, 18
2020/2/19, 178, 146, 33, 7, 26, 17
2020/2/20, 179, 117, 53, 7, 32, 11
2020/2/21, 156, 192, 126, 29, 38, 12
2020/2/22, 212, 137, 94, 12, 22, 10
2020/2/23, 174, 140, 105, 12, 16, 11
2020/2/24, 174, 139, 44, 15, 10, 13
2020/2/25, 138, 131, 58, 15, 12, 13
2020/2/26, 133, 154, 74, 14, 16, 13
2020/2/27, 154, 144, 105, 14, 19, 13
2020/2/28, 170, 142, 65, 12, 18, 11
2020/2/29, 159, 145, 61, 13, 25, 11
2020/3/1, 163, 185, 72, 12, 21, 8
2020/3/2, 195, 126, 19, 14, 20, 10
2020/3/3, 171, 124, 54, 11, 11, 8
2020/3/4, 152, 109, 61, 9, 9, 7
2020/3/5, 130, 108, 27, 9, 6, 6
2020/3/6, 109, 115, 48, 8, 7, 5
2020/3/7, 114, 111, 81, 9, 11, 4
2020/3/8, 129, 135, 62, 10, 13, 8
2020/3/9, 152, 125, 25, 6, 12, 10
2020/3/10, 153, 79, 35, 7, 6, 4
2020/3/11, 82, 84, 36, 8, 9, 5
2020/3/12, 99, 95, 51, 10, 8, 6
2020/3/13, 103, 134, 64, 10, 12, 7
2020/3/14, 154, 146, 77, 14, 13, 12
2020/3/15, 151, 191, 70, 14, 13, 13
2020/3/16, 182, 181, 74, 15, 18, 18
2020/3/17, 173, 129, 61, 13, 16, 12
2020/3/18, 156, 98, 65, 11, 16, 8
2020/3/19, 133, 86, 49, 8, 11, 6
2020/3/20, 125, 67, 45, 5, 7, 5
2020/3/21, 95, 51, 9, 2, 3, 2
2020/3/22, 84, 139, 13, 14, 4, 15
2020/3/23, 183, 88, 59, 6, 8, 6
2020/3/24, 153, 284, 82, 8, 31, 5
2020/3/25, 136, 880, 59, 3, 44, 4
2020/3/26, 111, 880, 48, 2, 8, 4
2020/3/27, 252, 880, 66, 2, 19, 4
2020/3/28, 824, 880, 71, 3, 21, 5
2020/3/29, 824, 880, 78, 5, 17, 4
2020/3/30, 824, 880, 71, 3, 49, 4
2020/3/31, 824, 880, 57, 2, 52, 5
2019/12/3, 175, 89, 15, 12, 5, 17
2019/12/4, 105, 132, 13, 7, 2, 12
2019/12/5, 143, 138, 15, 12, 2, 12
2019/12/6, 177, 163, 16, 14, 3, 14
2019/12/7, 167, 101, 14, 7, 2, 9
2019/12/8, 150, 162, 16, 12, 2, 9
2019/12/9, 180, 124, 16, 11, 3, 15
2019/12/10, 146, 122, 15, 10, 4, 13
2019/12/11, 155, 161, 17, 13, 8, 12
2019/12/12, 162, 108, 33, 7, 2, 10
2019/12/13, 137, 92, 34, 5, 1, 7
2019/12/14, 125, 108, 24, 5, 2, 9
2019/12/15, 139, 114, 25, 7, 2, 10
2019/12/16, 146, 132, 17, 8, 1, 15
2019/12/17, 138, 131, 20, 10, 3, 17
2019/12/18, 125, 119, 17, 10, 2, 14
2019/12/19, 121, 131, 21, 8, 2, 14
2019/12/20, 140, 146, 10, 9, 2, 19
2019/12/21, 138, 125, 6, 4, 2, 17
2019/12/22, 140, 144, 18, 12, 2, 15
2019/12/23, 142, 152, 15, 8, 3, 15
2019/12/24, 148, 159, 11, 5, 2, 13
2019/12/25, 161, 120, 6, 8, 2, 11
2019/12/26, 122, 125, 5, 6, 1, 13
2019/12/27, 127, 109, 6, 5, 1, 11
2019/12/28, 108, 99, 6, 4, 2, 9
2019/12/29, 105, , , , , 
2024/11/13, , 102, 1, 2, 2, 1
2024/7/10, , 33, 3, 11, 11, 2
2024/4/2, , 109, 10, 12, 12, 3
2024/4/6, , 71, 9, 11, 10, 3
2024/4/12, , 67, 9, 10, 10, 3
2024/4/26, , 113, 7, 11, 11, 3
2024/5/12, , 74, 3, 10, 9, 2
2024/3/11, , 98, 13, 14, 14, 3
2024/3/15, , 101, 9, 11, 12, 3
2023/11/18, , 163, 10, 14, 14, 3
2023/11/21, , 70, 10, 5, 5, 1
2023/12/6, , 55, 6, 6, 5, 1
2023/12/13, , 81, 8, 10, 9, 2
2023/6/30, , 35, 5, 20, 12, 15
2023/7/7, , 42, 11, 20, 12, 10
2023/8/26, , 26, 3, 2, 6, 9
2023/8/29, , 63, 1, 2, 5, 15
2023/9/25, , 62, 3, 28, 4, 5
2023/4/2, , 86, , 20, 10, 9
2023/4/30, , 58, , , 5, 6
2023/5/1, , 66, 4, 13, 5, 7
2023/5/21, , 74, 14, 10, 9, 7
2023/2/6, , 142, , 20, 10, 17
2022/10/23, , 66, , 8, 7, 12
2022/11/30, , 198, , 117, 7, 35
2022/7/1, , 54, 8, 1, 10, 10
2022/7/5, , 26, 17, , 8, 9
2022/8/29, , 89, , , 7, 
2022/9/8, , 50, , , 8, 
2022/5/27, , 64, 2, 2, 5, 6
2022/3/21, , 113, 4, 13, , 13
2021/11/28, , 102, 5, 1, , 9
2021/9/15, , 71, 3, , , 8
2021/6/6, , 191, 16, , , 8
2021/2/28, , 96, 2, 2, , 2
2020/12/18, , 104, 1, 2, 5, 11
2020/12/19, , 101, 1, 1, 6, 10
2020/12/20, , 129, 1, 1, 6, 11
2020/12/21, , 133, 2, 4, 6, 14
2020/12/22, , 157, 2, 4, 11, 14
2020/7/19, , 105, , 1, , 3
2020/4/24, , 142, 25, 2, 16, 2
2020/5/9, , 66, 43, 2, 18, 1
2020/6/21, , 121, , 4, , 3
2020/6/28, , 30, , 3, , 2
2019/12/31, , 183, 11, 10, 2, 11
2019/12/2, , 291, 12, 18, 32, 15
2023/6/20, , , 92, 20, 12, 7
2020/4/2, , , 51, 4, 88, 5
2020/4/3, , , 57, 4, 102, 6
2020/4/4, , , 70, 4, 173, 6
2020/4/5, , , 72, 5, 315, 3
2020/4/6, , , 34, 3, 416, 4
2024/12/31, , , , 2, , 
2024/9/14, , , , 5, , 
2024/9/15, , , , 2, , 
2022/6/30, , , , , , 13
